Year,suicide_rates,crimes,population,population_density,unemployment,mean_income_support,n_is_claimants,house_sales,bankruptcy,processing,productivity,road_casualties,ofsted,infant_mortality,childhood_tooth_decay,gp_access,dental_access,Core City,Other City,Large Town,Medium Town,Small Town,Village or smaller,gardens_perc,income_support_rate,house_sales_pp,bankruptcy_pp,no_rainy_days,inflation,previous_period_happiness_change
0.625,0.5507246376811594,0.6671707099774292,0.29755013438081457,0.35399809540072297,0.8957052580935303,0.4988514548238899,0.8616805358230161,0.11705756929637529,0.7365853658536585,0.5060240963855422,0.416666666666667,0.48443186413263223,0.6593757120072908,0.6113842385577504,0.4183645183645184,,,0.9401889595714404,0.0,0.0,0.0,0.06713815466663947,0.0,0.8521836506159013,0.44677591303892844,0.7818624205508474,0.5376602564102565,0.6742268041237117,0.9999999999999998,0.6872246696035241
0.125,0.5507246376811594,0.6639786760196988,0.2585280132313417,0.3339711046890158,0.6533772879543134,0.25612557427258753,0.9696569920844328,0.32899786780383794,0.7170731707317073,0.48192771084337355,0.3884863123993561,,,0.606475201465921,0.6316701316701316,,,0.0,0.0,0.0,0.3110948716587774,0.1704301140886913,0.571084159964665,0.8980963045912653,0.4488117486838149,0.7865839102411076,0.5360977051117897,0.0,0.35354277339529155,0.563876651982379
1.0,0.5942028985507247,0.6607605599729861,0.2231755220177796,0.3328045720189035,0.8581954860825365,0.6611791730474732,0.9883296123401665,0.3582089552238806,0.775609756097561,0.48795180722891573,,,,,,,,0.0,0.0,0.0,0.0,0.38182595436674,0.6598445741218718,0.9238521836506159,0.4477264783177191,0.787611392626245,0.5384615384615385,0.6144329896907219,0.188636651321465,0.35682819383259934
0.625,0.5289855072463768,0.7037487520097054,0.29599958652057057,0.3415825751584652,0.5470880379502631,0.45903522205206726,0.9831540491171098,0.33134328358208953,0.7804878048780488,0.5060240963855422,0.476650563607086,0.43145976546704384,,0.4076680068599191,0.53998613998614,0.5989304812834225,,0.0,0.0,0.13291532212223767,0.41730973967522295,0.25356499338979066,0.2695035460992908,0.9697648376259798,0.449706406688024,0.7873928016746573,0.5385636939421801,0.6742268041237117,0.9999999999999998,0.5726872246696035
0.625,0.572463768115942,,0.23242712425056852,0.33291104766485036,0.7955678008399073,0.492343032159265,0.9762532981530343,0.26098081023454156,0.8536585365853658,0.5120481927710844,0.5370370370370371,0.4731095835018195,,0.42871335940895605,0.288981288981289,0.6844919786096254,,0.0,0.0,0.46459005066789505,0.0,0.22813886041387094,0.33216899534264804,0.942889137737962,0.4475631062660382,0.7739498894620487,0.5473801560758084,0.6742268041237117,0.9999999999999998,0.6475770925110131
0.625,0.5217391304347826,0.7391882571120121,0.30013438081455446,0.3405945540259025,0.6248228464075634,0.49042879019908137,0.9939111020905217,0.29936034115138593,0.7463414634146341,0.5120481927710844,0.522946859903382,0.4888799029518801,,0.416318789257989,0.47027027027027024,,,0.0,0.0,0.030598697493185015,0.5952168231470099,0.17772346642457845,0.2809266809643892,0.9372900335946248,0.44997194476364716,0.7866287644003677,0.5378795227471143,0.6742268041237117,0.9999999999999998,0.6123348017621144
1.0,0.5289855072463768,0.6280199906273709,0.30385569567913995,0.3449504470797936,0.8629485671928674,0.5501531393568144,0.9612340166429877,0.2904051172707889,0.5463414634146342,0.5783132530120483,,,,,,,,,,,,,,0.9104143337066068,0.44924061377008917,0.7864795240334486,0.5341003989978659,0.6144329896907219,0.188636651321465,0.5198237885462554
0.125,0.5434782608695653,0.6524941179125658,0.2495865205706016,0.3441442609609983,0.6693016899181218,0.15352220520673787,0.9682362492388878,0.34946695095948827,0.7609756097560976,0.5000000000000001,0.44524959742351056,,,0.2859520485184589,0.37151767151767157,,,0.0,0.0,0.8833742915893475,0.08725596724111256,0.0,0.038908671447916154,0.942889137737962,0.44839285320878586,0.7874804861730598,0.5377024291497977,0.0,0.35354277339529155,0.5859030837004406
0.125,0.5507246376811594,,0.22286541244573083,0.3354580798155775,0.6693224739548049,0.1780245022970901,0.9569717881063527,0.3447761194029851,0.7268292682926829,0.5000000000000001,0.3502415458937199,,,0.45607709497757565,0.2426888426888427,,,0.0,0.0,0.6139919233444413,0.4148774834838312,0.0,0.016485512888390588,0.916013437849944,0.4347858085823762,0.7817098156081207,0.521555367709214,0.0,0.35354277339529155,0.5022026431718061
0.75,0.5507246376811594,0.6715950668431527,0.22436427537729997,0.33459934979193245,0.7348158084740655,0.5918836140888207,0.9916785061903796,0.36396588486140724,0.8195121951219513,0.48795180722891573,0.4923510466988729,0.46057420137484817,,0.29812562810398735,,0.0,,0.0,0.12746159777514013,0.0,0.9694098485472925,0.0,0.00910563752458349,0.9664053751399777,0.44919422352448724,0.7896186440677966,0.55,0.1999999999999998,0.35942235908331255,0.5726872246696035
0.375,0.5362318840579711,0.7011692636677337,0.2629729170973744,0.35765672648470315,0.3942146171088517,0.4284073506891271,0.9530140044651918,0.43070362473347545,0.7121951219512195,0.5662650602409639,0.41505636070853524,0.47230084917104714,,0.6321798707621508,0.4198891198891199,,,0.0,1.0,0.0,0.0,0.0,0.0,0.8812989921612542,0.4482149297312799,0.7914003088772897,0.5361547333865674,0.3587628865979377,0.0705469939115782,0.5726872246696035
0.125,,0.640670893658323,,,0.5577346723906867,,,,0.7268292682926829,,,,,0.5390326647935918,0.3362439362439363,,,0.0,0.0,0.0,0.6680503759683265,0.32332008253400274,0.116947132381164,0.9384098544232924,,,,0.0,0.35354277339529155,0.46696035242290734
0.75,0.5942028985507247,,0.25149886293156914,0.33346564126921446,0.6532858938588125,0.57542113323124,0.9681347676070632,0.3445628997867804,0.7268292682926829,0.5481927710843374,0.45450885668276997,0.4476344520824907,,0.5588301240231603,0.4435204435204435,,,0.0,0.0,0.0,0.32276762200848613,0.146766879739245,0.5817682393069518,0.9552071668533035,0.4484780048088623,0.7872158717645513,0.5360763267740013,0.1999999999999998,0.35942235908331255,0.4229074889867842
0.875,0.5652173913043479,,0.2586313830886913,0.333718776185139,0.6591506810141564,0.6481623277182234,0.9835599756444084,0.33560767590618334,0.7219512195121951,0.4518072289156627,0.40257648953301184,,,0.5984466022073482,0.4178101178101178,0.2620320855614968,,0.0,0.03883472113491329,0.0,0.005926256293704122,0.26562714775580515,0.7192489265295471,0.9036954087346025,0.4494738817280351,0.7869233932939368,0.5363002259553985,0.7855670103092782,0.2570927969789797,0.5198237885462554
0.375,0.5652173913043479,0.6610437809002322,0.3556956791399628,0.4006429904941252,0.4957415545301789,0.5551301684532921,0.976354779784859,0.39658848614072495,0.7658536585365854,0.5301204819277109,0.4090177133655399,0.462596037201779,,0.6003070460556065,0.5663894663894664,0.9197860962566845,,0.0,0.0,0.9566952488809795,0.0,0.0,0.043304751119020664,0.8992161254199329,0.44972990165843735,0.7886897368773049,0.538345908131703,0.3587628865979377,0.0705469939115782,0.4449339207048458
0.75,0.6376811594202899,0.6639781675265741,0.3953380194335332,0.3445669439261092,0.6468644224706239,0.5715926493108727,0.981428861376091,0.37782515991471216,0.8585365853658536,0.5180722891566266,0.4013687600644122,0.4532955923978971,0.5933014354066984,0.6114996221432774,0.4739431739431739,0.5026737967914441,0.4438775510204089,0.007627123157799426,0.0,0.5356828991589925,0.0,0.24095900368724188,0.24202800517706963,0.9272116461366182,0.44984060061356673,0.7883481992761505,0.5392244861323042,0.1999999999999998,0.35942235908331255,0.511013215859031
0.625,0.6231884057971014,0.7212338107923862,0.2398180690510647,0.3328560833427113,0.5670475945800492,0.5233537519142422,0.9857925715445505,0.33113006396588485,0.751219512195122,,0.40821256038647347,,,,,,,0.0,0.0,0.0,0.0,0.25882274232646196,0.7694238457702087,0.9070548712206048,0.44923281028500756,0.7854455725901056,0.5366256655039472,0.6742268041237117,0.9999999999999998,0.6255506607929516
0.625,0.46376811594202905,0.7036344195037424,0.2535662600785611,0.33357041469520543,0.6476792340363485,0.50114854517611,0.9923888776131521,0.2835820895522388,0.8146341463414635,0.48192771084337355,0.43317230273752033,0.4807925596441567,,0.42033836242906764,,,,0.0,0.0,0.15547588005215124,0.0,0.18638100896841947,0.678483779430938,0.9675251959686451,0.4498800768730159,0.7837312878881604,0.5402582818641214,0.6742268041237117,0.9999999999999998,0.4052863436123344
0.25,0.5434782608695653,0.6762792738475123,0.2833884639239198,0.3343014034130308,0.4579741602095561,0.5631699846860636,0.9864014613354983,0.4560767590618337,0.6731707317073171,0.5000000000000001,0.36272141706924393,0.43995147594015344,,0.5198561683738575,,,,0.0,0.0,0.05477638419375623,0.0,0.33979196368290226,0.6425148062172873,0.9843225083986562,0.44974921374312665,0.7911775766203766,0.5359014994514203,1.0,0.1561784612973196,0.39207048458149774
0.375,0.5797101449275363,0.6784288356709473,0.23253049410791812,0.3338694832878015,0.5922938542443555,0.6313169984686063,0.9768621879439822,0.37121535181236676,0.751219512195122,0.5060240963855422,0.43236714975845447,0.47351395066720564,,0.41192572361123386,0.2837144837144837,,,0.005725779950808082,0.0,0.02896746761200124,0.0,0.5934050203604637,0.4366629158658873,0.9686450167973126,0.4476617952184924,0.7898122180221924,0.5356945213060322,0.3587628865979377,0.0705469939115782,0.39207048458149774
0.375,0.5144927536231885,0.7004824403337188,0.5439838743022535,0.4003921215624271,0.08955658918268317,0.5084226646248082,0.8482849604221636,0.45010660980810235,0.49268292682926834,0.5060240963855422,0.3824476650563613,0.4613829357056205,0.34267486899065835,0.4565622290459565,0.3549549549549549,,,1.0,0.0,0.0,0.0,0.0,0.0,0.8589025755879058,0.44911972279886875,0.7887069280736471,0.5370460757516596,0.3587628865979377,0.0705469939115782,0.46696035242290734
0.75,0.5797101449275363,0.6764439165653193,0.4568947694852181,0.33422298471860457,0.6362548386013194,0.47588055130168433,0.9300791556728233,0.49936034115138594,0.9658536585365853,0.5361445783132531,0.45289855072463825,0.48160129397492907,0.5597246705279946,,0.4630630630630631,0.5026737967914441,,0.0,0.0,0.0,0.0517644217637857,0.47126422948592867,0.5340616629973252,0.9182530795072787,0.4494636101399655,0.7893391701923889,0.5397605209252753,0.1999999999999998,0.35942235908331255,0.5726872246696035
0.125,0.5507246376811594,0.664338551336772,0.25547860243952863,0.3339895913943105,0.5193241492214592,0.2006125574272587,0.9761518165212097,0.3093816631130064,0.7951219512195122,0.46385542168674704,0.2153784219001614,,,0.3954462551681597,,0.22459893048128354,,0.0,0.0,0.0,0.0,0.5217520486522361,0.5351892968972388,0.948488241881299,0.4490502986332788,0.7853772477581107,0.5393138717238442,0.0,0.35354277339529155,0.6255506607929516
1.0,0.5362318840579711,0.6805900122087398,0.2571325201571222,0.3359447119638456,0.8846155595764418,0.5689127105666152,0.9818347879033895,0.34605543710021325,0.6682926829268293,0.5000000000000001,,,,,,,,0.005725779950808082,0.0,0.02896746761200124,0.0,0.5934050203604637,0.4366629158658873,0.9686450167973126,0.44936951300889466,0.7874275052825608,0.5339726586410938,0.6144329896907219,0.188636651321465,0.5418502202643171
0.0,0.5797101449275363,0.6605501778804312,0.25532354765350423,0.3389935669759211,0.5683158339040641,0.4261102603369065,0.8411812461944388,0.3786780383795309,0.6634146341463415,,0.32729468599033856,,,0.6128226040085326,0.3352044352044352,,,0.0,0.0,0.5844386540024096,0.11640425582027332,0.24962363731121692,0.08950155501386904,0.9776035834266517,0.4420777660242733,0.7891963885811273,0.5335401733176421,0.8185567010309281,0.0,
0.25,0.6014492753623188,0.6638352308996938,0.30742195575770104,0.33485912068773704,0.4540067177008994,0.5539816232771817,0.9801096001623707,0.48528784648187634,0.6634146341463415,0.5000000000000001,0.42793880837359133,0.43024666397088535,,0.303644979987841,0.4241857241857242,,,0.0,0.0,0.0,0.35419306596182604,0.3983408069564288,0.3296598260968807,0.9742441209406494,0.44967585703922364,0.7910307871983355,0.5364126319540333,1.0,0.1561784612973196,0.45814977973568294
0.375,0.5942028985507247,0.7060658192478816,0.46185652263799876,0.49386290378760345,0.6225451222783958,0.4054364471669221,0.9087680129896489,0.3162046908315565,0.7463414634146341,0.5180722891566266,0.4311594202898554,0.44116457743631193,0.2971064023695601,0.4407348530617707,0.31628551628551627,,,1.0,0.0,0.0,0.0,0.0,0.0,0.8353863381858901,0.4493063160198275,0.787770728112587,0.5382657639285424,0.3587628865979377,0.0705469939115782,0.40969162995594705
0.25,0.5869565217391305,0.6751402411323851,0.2791502997725863,0.3357363252130968,0.5610758407294598,0.4942572741194484,0.9852851633854273,0.4690831556503198,0.7317073170731707,0.4698795180722892,0.4299516908212563,0.479175090982612,,0.39505256954532864,0.6008316008316008,,,0.0,0.0,0.05450626592037894,0.3252357917961755,0.2195071218241465,0.4602618822467009,0.9406494960806271,0.4496981220424119,0.7918270611893135,0.5372881355932204,1.0,0.1561784612973196,0.5726872246696035
0.125,,,0.3298015298738888,0.34664132292355454,0.6252318787179284,0.21286370597243454,0.8678709153643192,,,,0.41103059581320484,,,,,,,0.0,0.8564218586843021,0.0,0.0,0.03323949177265265,0.11396623738252698,0.8421052631578947,0.44780766010883216,,,0.0,0.35354277339529155,0.5506607929515419
0.5,0.6086956521739131,0.7281311050537872,0.32339259871821374,0.348129366267048,0.6859738789279777,0.51531393568147,0.952405114674244,0.4859275053304904,0.775609756097561,0.48192771084337355,0.3868760064412238,0.4824100283057014,0.529505582137161,0.513390893478407,0.3078309078309079,,,0.0,0.0,0.5104387851872412,0.3800583876253634,0.11985011920674792,0.04428098905928342,0.9507278835386339,0.4492167358415001,0.7906038759948054,0.5384615384615385,0.24742268041237114,0.6790612497826604,0.5550660792951542
0.875,0.5217391304347826,0.6987242884394655,0.2863345048583833,0.33552847752799625,0.5328607269497616,0.5765696784073503,0.9768621879439822,0.3643923240938166,0.751219512195122,0.5602409638554218,0.5068438003220619,,,0.5323667256218182,,0.6524064171122995,0.33163265306122436,0.0,0.36671766505825587,0.0,0.0,0.13798027596042287,0.5103605193990036,0.9921612541993281,0.44949066847006325,0.7882833682425052,0.5378783460663674,0.7855670103092782,0.2570927969789797,0.5198237885462554
0.75,0.5652173913043479,0.6841898098506382,0.2197126317965681,0.3331089439165457,0.6439950743079876,0.5222052067381319,0.9203369190176578,0.3842217484008529,0.8,0.48192771084337355,0.4533011272141709,0.47594015365952264,0.5103668261562998,0.3381072130238019,0.42335412335412337,,,0.0,0.9049163698575695,0.0,0.10675412291968914,0.0,0.0,0.9328107502799552,0.35856006697362913,0.8209039548022599,0.5641025641025642,0.1999999999999998,0.35942235908331255,0.5682819383259908
1.0,0.5869565217391305,0.6504900146504063,0.290262559437668,0.336176081396964,0.628081967988911,0.5746554364471667,0.9792977471077735,0.3434968017057569,0.7268292682926829,0.5060240963855422,,,0.1902276352037117,,,,,0.0,0.0,0.5475937920367879,0.005894761922728641,0.13949570246986728,0.3228840125391849,0.9372900335946248,0.4495820899553059,0.7876799708401677,0.5373586986490213,0.6144329896907219,0.188636651321465,0.49779735682819387
0.625,0.5652173913043479,0.6923039625550577,0.19578250982013645,0.32597801466205684,0.5410633763022396,0.555895865237366,0.9871118327582707,0.3321961620469083,0.7707317073170732,0.48192771084337355,0.607487922705314,0.46219167003639283,,0.5300577946206267,,0.748663101604278,,0.0,0.0,0.0,0.7442122959525763,0.29009270731139164,0.07871243742665736,0.9697648376259798,0.45058809768018737,0.790640779739304,0.5388168413572572,0.6742268041237117,0.9999999999999998,0.6167400881057271
0.75,0.5652173913043479,0.7207927316383088,0.23139342567707255,0.3395434492381349,0.6231812588848828,0.3950995405819294,0.991272579663081,0.36140724946695096,0.7902439024390244,0.5301204819277109,0.3691626409017714,0.46097856854023433,,0.5820034188034162,,,,0.0,0.011913385563517625,0.0,0.833430344377105,0.27587555051513685,0.0,0.9686450167973126,0.4495523100669736,0.7884335275423728,0.5402644230769231,0.1999999999999998,0.35942235908331255,0.5506607929515419
1.0,0.6159420289855073,0.6085029034550954,0.29584453173454617,0.337078140433345,0.7273798562028281,0.6045176110260335,0.9330221229957378,0.3211087420042644,0.6682926829268293,0.48795180722891573,,,0.299840510366826,,,,,0.0,0.023912759954878994,0.6549661706864479,0.0,0.23868246263577753,0.10848718787681871,0.9070548712206048,0.448467652388818,0.7871206739064245,0.5362096320180153,0.6144329896907219,0.188636651321465,0.40969162995594705
1.0,,,0.19231961959892496,0.32261040702896976,0.6739842516471264,0.5313935681470137,0.9715851430891009,,,,,,,,,,,0.0,0.0,0.9922034126930601,0.0,0.0,0.007796587306940042,0.8040313549832028,0.45165927166178316,,,0.6144329896907219,0.188636651321465,0.39207048458149774
1.0,0.5869565217391305,0.5864741679116225,0.2102026049204052,0.33247925320582405,0.7431536113681202,0.7094180704441043,0.9815303430079156,0.32665245202558635,0.6975609756097562,0.4759036144578314,,,,,,,,0.0,0.0,0.6955049857484157,0.0,0.0,0.30449501425158426,0.9652855543113104,0.4530369170385914,0.7966101694915254,0.5544455544455545,0.6144329896907219,0.188636651321465,0.33920704845815003
0.875,0.572463768115942,0.6648144030143969,0.3660843498035973,0.3337331142340076,0.6992253187656383,0.5987748851454819,0.944793992287396,0.332409381663113,0.7170731707317073,0.48795180722891573,0.40821256038647347,,0.6012759170653906,0.531960909125739,0.4422037422037422,,,0.0,0.0,0.23382997258857655,0.0,0.23148722243362238,0.5599461344787202,0.9238521836506159,0.44933802991172855,0.7877595375996399,0.5378164812127078,0.7855670103092782,0.2570927969789797,0.5859030837004402
1.0,0.5217391304347826,0.6527029249103086,0.22849906967128386,0.3327921191680928,0.6410541060400318,0.682618683001531,0.9859955348081998,0.3479744136460554,0.7365853658536585,,,,,,,,,0.0,0.0,0.0,0.0,0.26013531017022623,0.7682545248563645,0.9081746920492721,0.4484533277521976,0.7858474576271186,0.5323076923076924,0.6144329896907219,0.188636651321465,0.4229074889867842
0.875,0.5362318840579711,0.6886705249683787,0.2466921645648129,0.3346142271556477,0.6240308654191271,0.5248851454823888,0.9758473716257358,0.32217484008528785,0.7170731707317073,0.46385542168674704,0.3884863123993561,,,0.49037598182537984,0.39313929313929313,0.6631016042780751,,0.10887731064064884,0.0,0.000951496688944989,0.3175470243060683,0.37109027761452157,0.2767474159958871,0.8913773796192608,0.44874378946985277,0.7854489069024809,0.5351170568561874,0.7855670103092782,0.2570927969789797,0.5418502202643171
1.0,,0.6627261152147866,,,0.8687463487196783,,,,0.7121951219512195,,,,,,,,,0.0,0.0,0.0,0.3766523105495497,0.3127257548169953,0.38592731788261414,0.9608062709966407,,,,0.6144329896907219,0.188636651321465,0.5330396475770925
0.5,,,0.23764730204672319,0.3328856397098666,,,,,,,0.4778582930756845,,,,,,,,,,,,,,,,,0.24742268041237114,0.6790612497826604,0.5418502202643171
0.75,0.6159420289855073,0.6704867035587528,0.23253049410791812,0.33472971604029655,0.684965540185564,0.3782542113323123,0.979703673635072,0.3443496801705757,0.7219512195121951,0.5361445783132531,0.4037842190016103,0.4795794581479982,,0.43660789612417084,0.36583506583506586,,,0.0,0.0,0.6200284382220642,0.23700925487212662,0.0,0.16887245183959748,0.8387458006718924,0.44804123214613745,0.7859712230215827,0.5323741007194246,0.1999999999999998,0.35942235908331255,0.6431718061674009
0.375,0.5507246376811594,0.7049215046963876,0.2787885052718627,0.35234808056873235,0.3014815676941329,0.5371362940275647,0.9440836208646235,0.44733475479744134,0.8536585365853658,0.5783132530120483,0.4186795491143319,0.45248685806712474,,0.5080925762313806,0.3974358974358974,,0.4183673469387755,0.0,1.0,0.0,0.0,0.0,0.0,0.9417693169092947,0.44839251514025813,0.7911121707341743,0.5405600367237197,0.3587628865979377,0.0705469939115782,0.5286343612334798
0.375,,,0.2662290676038867,0.33328817667156696,0.5659808708678369,0.4823889739663092,0.9363710168459509,,,,0.44283413848631237,,,,,,,0.0,0.0,0.23679280983916745,0.4005888298434678,0.1878380629146544,0.2390728476821192,0.9036954087346025,0.4476701008655261,,,0.3587628865979377,0.0705469939115782,0.5198237885462554
0.875,,,0.22643167252429192,0.33274561518540985,0.612821768574599,0.6316998468606427,0.9727014410391719,,,,0.4569243156199681,,,,,,,0.0,0.0,0.006659800892550636,0.0,0.6721924596720408,0.3945073807071747,0.8924972004479284,0.4449874424445375,,,0.7855670103092782,0.2570927969789797,0.39207048458149774
0.75,0.6521739130434783,0.7201016635731167,0.4029873888774034,0.3386617802165172,0.6803099379728756,0.5111026033690652,0.9818347879033895,0.39019189765458423,0.8390243902439025,0.48192771084337355,0.3904991948470216,0.4642135058633237,0.5340624287992708,0.561534401743037,0.4056133056133056,0.2887700534759353,,0.0,0.02954789074235401,0.0,0.2999678855017957,0.31782499516740537,0.4201378805966939,0.9283314669652856,0.44985054542492015,0.7884768513252189,0.5390208225778697,0.1999999999999998,0.35942235908331255,0.39207048458149774
0.0,0.6594202898550725,,0.2734132726896837,0.3331731674623112,,0.4502297090352218,0.8596509031865233,0.3805970149253731,0.3951219512195122,,0.4186795491143319,,0.5466813887866517,,,,,,,,,,,0.942889137737962,0.44530610950329325,0.7889204230153319,0.5272360941210334,0.8185567010309281,0.0,
0.75,0.5942028985507247,0.7099113773584758,0.31729377713458756,0.35959505540566294,0.42738218283612917,0.46056661562021456,0.9639740207022529,0.444136460554371,0.702439024390244,0.5060240963855422,0.505233494363929,0.45976546704407584,0.6562793931214983,0.5798707806235892,0.37172557172557175,,,0.07131436079228538,0.0,0.2939772924465157,0.5460234217483078,0.1434783430483193,0.020557029177718837,0.9462486002239643,0.4493937498554157,0.7898897156289214,0.5372583620758804,0.1999999999999998,0.35942235908331255,0.5726872246696035
0.375,0.572463768115942,0.7036977554339343,0.2272586313830887,0.3330110387502591,0.5867467393079349,0.613705972434916,0.9783844124213518,0.3784648187633262,0.8097560975609757,0.5421686746987953,0.40780998389694023,0.46178730287100667,,0.7598253429125736,,,,0.0,0.037076515970332825,0.5295590920949649,0.0,0.13774117291307147,0.3106555849576982,0.948488241881299,0.44663990258381214,0.7924210323574731,0.5445804195804197,0.3587628865979377,0.0705469939115782,0.6916299559471364
0.625,,,0.24090345255323548,0.34149890418706963,0.4435693719483499,0.5271822358346089,0.9867059062309722,,,,0.411433172302738,,,,,,,0.0,0.0,0.9922034126930601,0.0,0.0,0.007796587306940042,0.8040313549832028,0.44934548498801324,,,0.6742268041237117,0.9999999999999998,0.6167400881057267
0.25,0.6086956521739131,0.665728263654246,0.5593342981186685,0.551798786309093,0.3478223349562858,0.20252679938744234,0.8077937893241324,0.5311300639658849,0.8536585365853658,0.40963855421686757,0.25483091787439666,0.460169834209462,0.36473960019666385,0.46669222014917594,0.4232848232848233,,,1.0,0.0,0.0,0.0,0.0,0.0,0.8387458006718924,0.44893067370780926,0.7891690781314593,0.5388344423339122,1.0,0.1561784612973196,0.5418502202643171
0.5,0.5434782608695653,0.6979402075016155,0.24865619185445523,0.33684314742464827,0.5761691268108194,0.5080398162327717,0.9840673838035316,0.40746268656716417,0.6926829268292684,0.5000000000000001,0.502012882447665,0.4892842701172663,,0.5716319366301066,0.1591822591822592,,,0.0,0.0,0.0,0.3779397985764049,0.48551647563478567,0.23084735285026717,0.9675251959686451,0.44934055097161424,0.791367423154266,0.5340286831812256,0.24742268041237114,0.6790612497826604,0.5506607929515419
0.5,0.44927536231884063,0.7313538591849129,0.34122389911101925,0.339660535558621,0.6331644753879929,0.5141653905053591,0.9506799269332251,0.5034115138592751,0.6292682926829268,0.5060240963855422,0.4307568438003227,0.46866154468257154,0.580542264752791,0.42368350312794917,0.3970893970893971,,,0.0,0.023912759954878994,0.6549661706864479,0.0,0.23868246263577753,0.10848718787681871,0.9070548712206048,0.44930029821337436,0.7905380875433339,0.5365231156915324,0.24742268041237114,0.6790612497826604,0.48458149779735676
0.625,,,0.223330576803804,0.33341235087600896,0.559616438140581,0.5593415007656963,0.9855896082809011,,,,0.6231884057971021,,,,,,,0.0,0.0,0.0,0.0,0.635247851841335,0.4340798442064265,0.9686450167973126,0.4467768940979489,,,0.6742268041237117,0.9999999999999998,0.5330396475770925
0.75,0.5507246376811594,,0.19464544138929088,0.3322428716334356,0.644455841905446,0.5363705972434913,0.9910696163994317,0.382089552238806,0.8048780487804879,0.5301204819277109,0.3723832528180357,0.4063890012131013,,0.617026121970632,0.5513513513513514,0.4224598930481286,,0.0,0.0,0.0,0.0,0.44576785516650264,0.6028809647882082,0.9283314669652856,0.45023574165474545,0.7861612963307879,0.5364327979712596,0.1999999999999998,0.35942235908331255,
0.375,0.5652173913043479,0.6825904605500573,0.454620632623527,0.34033915603611453,0.5773585729475341,0.5317764165390502,0.9637710574386037,0.4573560767590618,0.7121951219512195,0.4337349397590362,0.5752818035426733,0.479175090982612,0.545937847373254,0.43316676291434125,0.39909909909909913,0.4438502673796797,,0.0,0.02954789074235401,0.0,0.2999678855017957,0.31782499516740537,0.4201378805966939,0.9283314669652856,0.4497320368629442,0.7889858293970547,0.5380243799915931,0.3587628865979377,0.0705469939115782,0.6079295154185018
0.0,,,0.2300496175315278,0.3342435829921737,0.6829957618549535,0.39586523736600276,0.9590014207428456,,,,0.5144927536231885,,,,,,,0.0,0.0,0.0,0.28502329250626174,0.47245456578851813,0.3252425114593327,0.9249720044792833,0.44429541194241723,,,0.8185567010309281,0.0,
0.875,0.5942028985507247,,0.3307318585900351,0.35137937122665697,0.7813678076931106,0.5195252679938738,0.9107976456261417,0.33411513859275055,0.8780487804878049,0.5301204819277109,0.40539452495974265,,0.31837168679273925,0.37223538131290473,0.3332640332640333,0.4973262032085559,0.3673469387755102,0.0,0.6223478091941437,0.0014481747699698,0.1222971425471802,0.2620914798901259,0.03378838987690515,0.942889137737962,0.44855726487447634,0.7876725654075423,0.5399449035812673,0.7855670103092782,0.2570927969789797,0.5726872246696031
0.125,0.6304347826086957,0.678384560650715,0.2771345875542692,0.3383675691910846,0.5363305653894734,0.28637059724349123,0.9629592043840065,0.36716417910447763,0.7609756097560976,0.5180722891566266,0.3607085346215784,,,0.6302073668443108,,,0.38775510204081587,0.0,0.0,0.030598697493185015,0.5952168231470099,0.17772346642457845,0.2809266809643892,0.9372900335946248,0.448962139869083,0.7884029768713142,0.5380570349895504,0.0,0.35354277339529155,0.6960352422907486
0.625,0.5652173913043479,0.7062867126824536,0.24803597271035766,0.33768894208252387,0.44717916731786533,0.49732006125574263,0.9922873959813274,0.3835820895522388,0.848780487804878,0.5000000000000001,0.4243156199677941,0.443590780428629,,0.4732164133392493,0.4810810810810811,,,0.0,0.0,0.0,0.01723806209609107,1.0,0.093781300975875,0.9227323628219486,0.4498552332562306,0.7897923875432526,0.542454085706681,0.6742268041237117,0.9999999999999998,0.356828193832599
0.625,0.4420289855072464,0.6878265875723395,0.34448004961753154,0.3580395577682077,0.7232914486611851,0.46937212863705946,0.9743251471483662,0.1208955223880597,0.775609756097561,0.5722891566265061,0.45692431561996755,0.47027901334411626,0.43381180223285476,0.5922630656909817,0.3477477477477478,0.5454545454545455,,0.9750819086788487,0.0,0.0,0.0,0.0,0.02491809132115145,0.9014557670772676,0.4496769495210933,0.7842554578490388,0.5384615384615385,0.6742268041237117,0.9999999999999998,0.5154185022026432
0.125,0.6594202898550725,0.6751812984409225,0.4943146578457721,0.39120200461452187,0.7459284383212107,0.21860643185298606,0.6820580474934037,0.27803837953091687,0.30731707317073176,0.48795180722891573,0.3607085346215784,,,0.5087348099765548,0.4255024255024255,0.4171122994652412,,1.0,0.0,0.0,0.0,0.0,0.0,0.8600223964165732,0.447810230729511,0.7875296998766008,0.5356973178421803,0.0,0.35354277339529155,0.5462555066079297
0.75,0.6304347826086957,0.6763344018838895,0.268968368823651,0.3476318287748328,0.70682198807458,0.47588055130168383,0.9891414653947636,0.38272921108742003,0.775609756097561,0.5542168674698796,0.4480676328502419,0.4528912252325109,,0.5258918064067544,,0.4171122994652412,,0.0,0.0,0.6427426066129458,0.0,0.279868522811853,0.1079322873322914,0.9798432250839866,0.4497874498538784,0.7890752969981206,0.5384615384615385,0.1999999999999998,0.35942235908331255,0.60352422907489
